2019-04-16 09:58:26;1904160958265361;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-16 10:22:15;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904161022151088,2,INET_ATON('20.21.21.34'),'','')
2019-04-16 10:26:37;1904161026375783;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-16 10:28:54;1904161028544269;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-16 10:30:49;1904161030490907;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-16 10:37:55;1904161037553262;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 08:16:09;1904180816096363;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 08:52:09;1904180852092115;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 08:53:51;1904180853516306;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 09:35:49;1904180935491838;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 09:44:16;1904180944160282;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 09:44:22;1904180944225671;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 09:44:25;1904180944259119;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-18 09:48:35;1904180948359409;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-18 09:48:58;1904180948589290;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-18 09:56:15;1904180956154191;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-18 09:56:28;1904180956289737;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 10:01:35;1904181001357471;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 10:03:28;1904181003282596;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-18 12:11:40;1904181211406707;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 14:44:13;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904181444135865,2,INET_ATON('20.21.21.34'),'','')
2019-04-18 15:11:24;1904181511244079;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:11:32;1904181511329371;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:11:41;1904181511417194;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:11:48;1904181511482447;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:11:50;1904181511506310;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:11:55;1904181511556995;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:12:10;1904181512105538;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:17:10;1904181517101116;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 15:22:18;1904181522187489;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:42:10;1904181642101933;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:43:35;1904181643353363;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:44:22;1904181644225206;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:45:11;1904181645111569;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:45:41;1904181645415753;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:48:02;1904181648022991;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:48:14;1904181648147450;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:49:23;1904181649234853;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:52:30;1904181652306802;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:53:35;1904181653356463;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:53:39;1904181653397694;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:53:53;1904181653534568;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:54:28;1904181654270814;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:55:39;1904181655392094;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:56:49;1904181656490453;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:57:03;1904181657039864;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:57:16;1904181657166586;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:57:23;1904181657237674;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-18 16:58:02;1904181658024484;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-22 08:26:43;1904220826437233;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-22 08:29:11;1904220829112936;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-22 08:33:01;1904220833013618;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-22 08:34:03;1904220834032480;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-22 09:53:31;1904220953317099;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-22 09:56:42;1904220956425278;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-22 11:09:49;1904221109492018;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-22 11:10:03;1904221110032742;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-22 11:10:17;1904221110172828;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-22 11:10:32;1904221110326666;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:50:14;1904230750149510;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:50:45;1904230750450742;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:50:55;1904230750556723;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:51:07;1904230751075353;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:51:29;1904230751298348;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:53:40;1904230753405774;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:53:44;1904230753446661;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:53:48;1904230753484464;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:53:54;1904230753549052;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:54:26;1904230754268554;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 07:55:10;1904230755100238;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 08:14:38;1904230814383882;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-23 09:29:27;1904230929272723;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 09:30:52;1904230930522118;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 09:32:36;1904230932362381;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 09:32:56;1904230932563604;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 09:35:21;1904230935203703;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 09:35:42;1904230935422993;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 10:10:07;1904231010065487;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 10:19:20;1904231018580839;090301;0111230;20.21.21.34;SELECT a.pel_no,CONCAT(a.pel_no,' [',IFNULL(e.ref_no,'00.00.000.000'),']') AS ref_no,a.pel_nama,a.pel_alamat,a.dkd_kd,a.gol_kode,SUM(IFNULL(d.rek_sts,0)) AS rek_lembar,SUM(IFNULL(getTotal(d.rek_total,d.rek_angsuran,d.rek_bln,d.rek_thn),0)) AS rek_total,b.kps_kode,b.kps_ket,c.kp_kode,c.kp_ket FROM tm_pelanggan a JOIN tr_kondisi_ps b ON(b.kps_kode=a.kps_kode AND a.kp_kode='30') JOIN tr_kota_pelayanan c ON(c.kp_kode=a.kp_kode) LEFT JOIN ref_pelanggan e ON(e.pel_no=a.pel_no) LEFT JOIN tm_rekening d ON(d.pel_no=a.pel_no AND d.rek_sts=1 AND d.rek_byr_sts=0) WHERE a.pel_no='M.. S.YAF.E'I' OR UPPER(a.pel_nama) LIKE '%M.. S.YAF.E'I%' OR e.ref_no='M.. S.YAF.E'I' GROUP BY a.pel_no ORDER BY a.pel_nama LIMIT 0,10
2019-04-23 10:20:04;1904231019404219;090301;0111230;20.21.21.34;SELECT a.pel_no,CONCAT(a.pel_no,' [',IFNULL(e.ref_no,'00.00.000.000'),']') AS ref_no,a.pel_nama,a.pel_alamat,a.dkd_kd,a.gol_kode,SUM(IFNULL(d.rek_sts,0)) AS rek_lembar,SUM(IFNULL(getTotal(d.rek_total,d.rek_angsuran,d.rek_bln,d.rek_thn),0)) AS rek_total,b.kps_kode,b.kps_ket,c.kp_kode,c.kp_ket FROM tm_pelanggan a JOIN tr_kondisi_ps b ON(b.kps_kode=a.kps_kode AND a.kp_kode='30') JOIN tr_kota_pelayanan c ON(c.kp_kode=a.kp_kode) LEFT JOIN ref_pelanggan e ON(e.pel_no=a.pel_no) LEFT JOIN tm_rekening d ON(d.pel_no=a.pel_no AND d.rek_sts=1 AND d.rek_byr_sts=0) WHERE a.pel_no='M.. S.YAF.E'I' OR UPPER(a.pel_nama) LIKE '%M.. S.YAF.E'I%' OR e.ref_no='M.. S.YAF.E'I' GROUP BY a.pel_no ORDER BY a.pel_nama LIMIT 0,10
2019-04-23 10:21:15;1904231021156440;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-23 12:23:35;1904231223355746;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-24 08:44:56;1904240844564186;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-24 08:49:29;1904240848371283;050101;admin;20.21.21.34;SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '0)' at line 1
2019-04-24 08:58:26;1904240858260703;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-24 15:56:31;1904241556311961;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-24 16:03:54;1904241603547921;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-24 19:13:23;1904241913238711;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-25 09:21:02;1904250919432281;050101;admin;20.21.21.34;SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '0)' at line 1
2019-04-25 10:01:47;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904251001473345,2,INET_ATON('20.21.21.34'),'','')
2019-04-25 13:50:59;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904251350593083,2,INET_ATON('20.21.21.34'),'','')
2019-04-26 10:14:01;1904261014015347;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 10:14:07;1904261014078893;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 10:14:10;1904261014107075;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 10:14:14;1904261014141691;;admin;20.21.21.34;File proses belum didefinisikan
2019-04-26 10:14:18;1904261014185348;;admin;20.21.21.34;File proses belum didefinisikan
